date,value,return,cummax,drawdown
2022-04-29,90720991.11,0.03869759099421932,122665209.66,-26.041791832046012
2022-05-05,92222465.22999999,0.016550459839878018,122665209.66,-24.81774947793295
2022-05-06,90987636.85000001,-0.013389670043197799,122665209.66,-25.82441500552847
2022-05-09,92252011.17,0.013896111205574213,122665209.66,-24.793662827706775
2022-05-10,92951004.77000003,0.007577001207181633,122665209.66,-24.2238243201646
2022-05-11,92917293.19999999,-0.00036268107142523043,122665209.66,-24.25130690474867
2022-05-12,93171691.30000004,0.0027378983097632315,122665209.66,-24.043914685956402
2022-05-13,94031258.06,0.009225621516650184,122665209.66,-23.34317259096266
2022-05-16,94509419.55000001,0.005085133389312935,122665209.66,-22.953362398386158
2022-05-17,93979081.02999997,-0.0056114884899856055,122665209.66,-23.3857087184797
2022-05-18,94294846.12999997,0.0033599509224737645,122665209.66,-23.128288459813675
2022-05-19,94614129.46999998,0.003386010509628834,122665209.66,-22.86800003664544
2022-05-20,95805322.00000001,0.012590006764029216,122665209.66,-21.896907635383712
2022-05-23,96598425.22000001,0.008278279363227892,122665209.66,-21.250348417657438
2022-05-24,93984703.73000002,-0.027057599376463126,122665209.66,-23.38112494120852
2022-05-25,95826364.16000001,0.01959532090765248,122665209.66,-21.879753496848164
2022-05-26,95927387.2,0.0010542301263909426,122665209.66,-21.79739677950345
2022-05-27,95318259.51999998,-0.006349882945628882,122665209.66,-22.293974155997066
2022-05-30,94980318.94000003,-0.0035453918451904265,122665209.66,-22.569472466346554
2022-05-31,96138962.53000002,0.012198775524558059,122665209.66,-21.624914842215404
2022-06-01,96772425.6,0.006589035842802016,122665209.66,-21.108498596928094
2022-06-02,96077061.46999998,-0.007185560614903164,122665209.66,-21.67537826226059
2022-06-06,97148051.94,0.011147202606049955,122665209.66,-20.802277834707773
2022-06-07,96699150.55999999,-0.00462079651661218,122665209.66,-21.168234393412778
2022-06-08,97052958.24,0.0036588499273371156,122665209.66,-20.87980079355126
2022-06-09,94708060.50000003,-0.024161012528864156,122665209.66,-22.7914249178645
2022-06-10,96405290.49,0.01792064984796049,122665209.66,-21.40779707855758
2022-06-13,97114510.67000002,0.007356652071637049,122665209.66,-20.82962158612103
2022-06-14,97674100.42000002,0.005762164131182246,122665209.66,-20.373428871372447
2022-06-15,96037234.60999995,-0.0167584426471451,122665209.66,-21.70784619682037
2022-06-16,96791845.21999998,0.007857479581377502,122665209.66,-21.092667196929828
2022-06-17,98300358.72000001,0.015585130096149147,122665209.66,-19.862886149653836
2022-06-20,99652909.81,0.013759370846780028,122665209.66,-18.76024988159629
2022-06-21,98932590.24000001,-0.007228284365939364,122665209.66,-19.347473897269975
2022-06-22,99047473.90999997,0.0011612318015858936,122665209.66,-19.253817619081246
2022-06-23,101791197.02000001,0.027701091221095986,122665209.66,-17.017060255192153
2022-06-24,102949160.13000001,0.011375866910892984,122665209.66,-16.073057376780575
2022-06-27,103368010.95000003,0.004068521000764935,122665209.66,-15.73159884818801
2022-06-28,105363710.96,0.019306746755195725,122665209.66,-14.104650167684717
2022-06-29,102554481.25,-0.026662213056129702,122665209.66,-16.394810285444706
2022-06-30,102070286.79,-0.004721338883472703,122665209.66,-16.789538718504147
2022-07-01,101414215.13,-0.006427645896105116,122665209.66,-17.324386098473166
2022-07-04,101951858.47999999,0.005301459458230795,122665209.66,-16.88608468318987
2022-07-05,101730053.14999996,-0.002175588883880364,122665209.66,-17.0669063934489
2022-07-06,102050234.54999997,0.0031473629481733045,122665209.66,-16.80588584745426
2022-07-07,103936194.27999999,0.01848069961148391,122665209.66,-15.268400414357563
2022-07-08,102969779.79,-0.009298151589007597,122665209.66,-16.056247671683956
2022-07-11,101950717.88999997,-0.00989670854961855,122665209.66,-16.88701452303867
2022-07-12,101012718.41,-0.009200518636975463,122665209.66,-17.651697094894114
2022-07-13,102779063.32000004,0.017486361497872416,122665209.66,-16.211724901559155
2022-07-14,102206070.10000002,-0.0055749994355952515,122665209.66,-16.678844487942456
2022-07-15,99742105.13000001,-0.024107814414439654,122665209.66,-18.68753544182381
2022-07-18,103387692.69,0.03655013652708128,122665209.66,-15.715553760869017
2022-07-19,105029901.60000001,0.015883988386548475,122665209.66,-14.376780595639993
2022-07-20,107744292.94999999,0.025843986413865094,122665209.66,-12.163935276642324
2022-07-21,109055612.05,0.012170659476214984,122665209.66,-11.094912443163551
2022-07-22,110096926.57000001,0.009548472567579402,122665209.66,-10.246004653508855
2022-07-25,108522050.06,-0.014304454802366307,122665209.66,-11.529886623274532
2022-07-26,110447354.91000003,0.017741139694058106,122665209.66,-9.960325983108886
2022-07-27,111252168.30000001,0.00728685074129487,122665209.66,-9.304220317752954
2022-07-28,112381366.58,0.010149899073921942,122665209.66,-8.383667307547482
2022-07-29,111434497.73,-0.008425496848945668,122665209.66,-9.155580429959699
2022-08-01,112455646.50999998,0.009163668350479437,122665209.66,-8.323112297528045
2022-08-02,107533682.30999999,-0.04376804858404604,122665209.66,-12.335630772523976
2022-08-03,107217105.21000001,-0.0029439808365098186,122665209.66,-12.593712995574391
2022-08-04,109693172.30999999,0.02309395590517238,122665209.66,-10.57515605765933
2022-08-05,108420738.08999997,-0.011599940025474265,122665209.66,-11.612478884177879
2022-08-08,109764682.42999999,0.012395639097055433,122665209.66,-10.516859071742779
2022-08-09,109383991.99,-0.0034682416199106614,122665209.66,-10.827208225390484
2022-08-10,109895369.39999998,0.004675066256923044,122665209.66,-10.410319515529388
2022-08-11,109885377.38999999,-9.092293928802953e-05,122665209.66,-10.418465272608913
2022-08-12,109679702.08000001,-0.0018717259282825527,122665209.66,-10.586137353853509
2022-08-15,111042511.38999997,0.012425355687107231,122665209.66,-9.475138307116982
2022-08-16,113470499.97,0.021865396861140196,122665209.66,-7.495776280402278
2022-08-17,114405880.61000004,0.008243381674068129,122665209.66,-6.7332286578182465
2022-08-18,113927127.6,-0.004184688824100613,122665209.66,-7.123521073513817
2022-08-19,113546998.11000004,-0.003336602071936645,122665209.66,-7.43341292553411
2022-08-22,114430114.49000002,0.007777540531229699,122665209.66,-6.713472542724852
2022-08-23,115122996.65,0.006055068310366174,122665209.66,-6.148616246534189
2022-08-24,112566778.94000001,-0.02220423185969933,122665209.66,-8.232514131749769
2022-08-25,112304626.41999997,-0.002328862231545048,122665209.66,-8.446227963672182
2022-08-26,111061889.20999998,-0.011065770392685081,122665209.66,-9.45934098361041
2022-08-29,111644882.59000002,0.005249265829592398,122665209.66,-8.98406899604689
2022-08-30,111835202.94,0.0017046938971569947,122665209.66,-8.828914693920398
2022-08-31,108614865.22000001,-0.02879538495340961,122665209.66,-11.454221191929104
2022-09-01,107151134.92999998,-0.013476334818767643,122665209.66,-12.647493753935201
2022-09-02,109241826.2,0.019511611065677004,122665209.66,-10.943105626449878
2022-09-05,109381630.38000003,0.0012797678770406495,122665209.66,-10.8291334738016
