date,value,return,cummax,drawdown
2021-10-12,85981193.98000002,-0.013152979171317747,92488281.61000001,-7.035580634354044
2021-10-12,85981193.98000002,0.0,92488281.61000001,-7.035580634354044
2021-10-13,85118688.84000002,-0.010031323130970105,92488281.61000001,-7.968136764693856
2021-10-13,85118688.84000002,0.0,92488281.61000001,-7.968136764693856
2021-10-14,85381653.58,0.0030893889882899206,92488281.61000001,-7.683814539842892
2021-10-14,85381653.58,0.0,92488281.61000001,-7.683814539842892
2021-10-15,84499963.41999997,-0.01032645917514241,92488281.61000001,-8.637113860202083
2021-10-15,84499963.41999997,0.0,92488281.61000001,-8.637113860202083
2021-10-18,86316124.61000001,0.02149304113864492,92488281.61000001,-6.673447589854076
2021-10-18,86316124.61000001,0.0,92488281.61000001,-6.673447589854076
2021-10-19,86653833.31000002,0.003912463650631581,92488281.61000001,-6.308310845910626
2021-10-19,86653833.31000002,0.0,92488281.61000001,-6.308310845910626
2021-10-20,86458293.80000001,-0.002256559260344182,92488281.61000001,-6.51973169468858
2021-10-20,86457979.00000003,-3.641061905645948e-06,92488281.61000001,-6.520072062132442
2021-10-21,86757254.03,0.003461508509237543,92488281.61000001,-6.196490496132611
2021-10-21,86757254.03,0.0,92488281.61000001,-6.196490496132611
2021-10-22,86347368.55999996,-0.00472450949010339,92488281.61000001,-6.639666066988625
2021-10-22,86347368.55999996,0.0,92488281.61000001,-6.639666066988625
2021-10-25,86394784.94999999,0.0005491353215596462,92488281.61000001,-6.588398609993407
2021-10-25,86394784.94999999,0.0,92488281.61000001,-6.588398609993407
2021-10-26,85980839.97999999,-0.004791318946387402,92488281.61000001,-7.035963385545729
2021-10-26,85980839.97999999,0.0,92488281.61000001,-7.035963385545729
2021-10-27,84070983.53000002,-0.02221258190131925,92488281.61000001,-9.100934662721539
2021-10-27,84070983.53000002,0.0,92488281.61000001,-9.100934662721539
2021-10-28,82668545.17999999,-0.01668159799153024,92488281.61000001,-10.617276328483861
2021-10-28,82668545.17999999,0.0,92488281.61000001,-10.617276328483861
2021-10-29,84148070.27000003,0.01789707423517073,92488281.61000001,-9.017587087592972
2021-10-29,84148070.27000003,0.0,92488281.61000001,-9.017587087592972
2021-11-01,84418780.32000001,0.003217067832112841,92488281.61000001,-8.72489049372447
2021-11-01,84418780.32000001,0.0,92488281.61000001,-8.72489049372447
2021-11-02,82611034.31,-0.021414026631840888,92488281.61000001,-10.679458119516049
2021-11-02,82611034.31,0.0,92488281.61000001,-10.679458119516049
2021-11-03,83582894.69,0.01176429260470302,92488281.61000001,-9.628665129223412
2021-11-03,83581638.60000002,-1.5028074878631337e-05,92488281.61000001,-9.630023236410723
2021-11-04,84928990.96999998,0.016120195686136762,92488281.61000001,-8.173241526830033
2021-11-04,84928990.96999998,0.0,92488281.61000001,-8.173241526830033
2021-11-05,83882719.16000001,-0.012319371725133976,92488281.61000001,-9.304489498775116
2021-11-05,83882719.16000001,0.0,92488281.61000001,-9.304489498775116
2021-11-08,85163049.38,0.015263337107108477,92488281.61000001,-7.920173347893622
2021-11-08,85163049.38,0.0,92488281.61000001,-7.920173347893622
2021-11-09,86478652.65000002,0.015448052642288213,92488281.61000001,-6.497719338479113
2021-11-09,86478652.65000002,0.0,92488281.61000001,-6.497719338479113
2021-11-10,86653386.25000001,0.002020540267980264,92488281.61000001,-6.308794215254531
2021-11-10,86653386.25000001,0.0,92488281.61000001,-6.308794215254531
2021-11-11,88069058.24,0.016337180244932137,92488281.61000001,-4.7781440989841055
2021-11-11,88069058.24,0.0,92488281.61000001,-4.7781440989841055
2021-11-12,88573334.59999996,0.005725919750677377,92488281.61000001,-4.2329113935843266
2021-11-12,88573334.59999996,0.0,92488281.61000001,-4.2329113935843266
2021-11-15,88821781.10000001,0.002804980766751397,92488281.61000001,-3.9642865519555426
2021-11-15,88821781.10000001,0.0,92488281.61000001,-3.9642865519555426
2021-11-16,88051484.29000002,-0.008672386440131685,92488281.61000001,-4.797145371030743
2021-11-16,88051484.29000002,0.0,92488281.61000001,-4.797145371030743
2021-11-17,89977438.25,0.021873043657694602,92488281.61000001,-2.7147691753941494
2021-11-17,89976068.83999999,-1.521948197957812e-05,92488281.61000001,-2.716249806211557
2021-11-18,90654918.50999999,0.007544780281600882,92488281.61000001,-1.9822652860292722
2021-11-18,90654918.50999999,0.0,92488281.61000001,-1.9822652860292722
2021-11-19,92573947.97000001,0.021168509017945203,92573947.97000001,0.0
2021-11-19,92573947.97000001,0.0,92573947.97000001,0.0
2021-11-22,94296441.51,0.018606676908261344,94296441.51,0.0
2021-11-22,94296441.51,0.0,94296441.51,0.0
2021-11-23,94651485.31,0.003765187681683102,94651485.31,0.0
2021-11-23,94651485.31,0.0,94651485.31,0.0
2021-11-24,94486331.98,-0.001744857246128717,94651485.31,-0.1744857246128717
2021-11-24,94486331.98,0.0,94651485.31,-0.1744857246128717
2021-11-25,94188967.68999997,-0.0031471672544446383,94651485.31,-0.4886533142984595
2021-11-25,94188967.68999997,0.0,94651485.31,-0.4886533142984595
2021-11-26,94900693.95000002,0.007556365437006551,94900693.95000002,0.0
2021-11-26,94900693.95000002,0.0,94900693.95000002,0.0
2021-11-29,96438232.46000004,0.016201551811729553,96438232.46000004,0.0
2021-11-29,96438232.46000004,0.0,96438232.46000004,0.0
2021-11-30,96735143.41999999,0.003078768165137191,96735143.41999999,0.0
2021-11-30,96735143.41999999,0.0,96735143.41999999,0.0
2021-12-01,97316029.33,0.006004910826233445,97316029.33,0.0
2021-12-01,97314866.56000003,-1.1948391318128415e-05,97316029.33,-0.0011948391318128415
2021-12-02,96033411.07000001,-0.013168136948632947,97316029.33,-1.3179928001897934
2021-12-02,96033411.07000001,0.0,97316029.33,-1.3179928001897934
2021-12-03,97017923.44000001,0.010251769243960096,97316029.33,-0.30632763384653705
2021-12-03,97017923.44000001,0.0,97316029.33,-0.30632763384653705
2021-12-06,96256897.57000002,-0.007844178096335419,97316029.33,-1.08834255496435
2021-12-06,96256897.57000002,0.0,97316029.33,-1.08834255496435
